ts,price,bid,ask,size
2026-02-27T15:17:00.250Z,17370.00,17369.75,17370.00,4
2026-02-27T15:17:00.375Z,17369.75,17369.75,17370.00,3
2026-02-27T15:17:00.500Z,17369.75,17369.75,17370.00,1
2026-02-27T15:17:00.625Z,17370.00,17369.75,17370.00,2
2026-02-27T15:17:00.750Z,17369.75,17369.75,17370.00,4
2026-02-27T15:17:00.875Z,17369.75,17369.75,17370.00,4
2026-02-27T15:17:01.000Z,17369.75,17369.75,17370.00,2
2026-02-27T15:17:01.125Z,17369.75,17369.75,17370.00,1
2026-02-27T15:17:01.250Z,17370.00,17369.75,17370.00,1
2026-02-27T15:17:01.375Z,17369.75,17369.75,17370.00,2
2026-02-27T15:17:01.500Z,17369.50,17369.50,17369.75,2
2026-02-27T15:17:01.625Z,17369.75,17369.50,17369.75,4
2026-02-27T15:17:01.750Z,17369.25,17369.25,17369.50,1
2026-02-27T15:17:01.875Z,17369.25,17369.25,17369.50,2
2026-02-27T15:17:02.000Z,17369.50,17369.25,17369.50,1
2026-02-27T15:17:02.125Z,17369.00,17369.00,17369.25,5
2026-02-27T15:17:02.250Z,17369.25,17369.00,17369.25,5
2026-02-27T15:17:02.375Z,17369.00,17369.00,17369.25,1
2026-02-27T15:17:02.500Z,17369.25,17369.00,17369.25,6
2026-02-27T15:17:02.625Z,17369.00,17369.00,17369.25,3
2026-02-27T15:17:02.750Z,17369.00,17369.00,17369.25,4
2026-02-27T15:17:02.875Z,17369.25,17369.00,17369.25,5
2026-02-27T15:17:03.000Z,17369.25,17369.00,17369.25,1
2026-02-27T15:17:03.125Z,17369.25,17369.00,17369.25,3
2026-02-27T15:17:03.250Z,17369.00,17369.00,17369.25,6
2026-02-27T15:17:03.375Z,17369.00,17368.75,17369.00,1
2026-02-27T15:17:03.500Z,17369.00,17368.75,17369.00,2
2026-02-27T15:17:03.625Z,17368.75,17368.75,17369.00,4
2026-02-27T15:17:03.750Z,17369.00,17368.75,17369.00,4
2026-02-27T15:17:03.875Z,17369.00,17368.75,17369.00,2
2026-02-27T15:17:04.000Z,17369.25,17369.00,17369.25,4
2026-02-27T15:17:04.125Z,17369.00,17369.00,17369.25,4
2026-02-27T15:17:04.250Z,17369.00,17369.00,17369.25,3
2026-02-27T15:17:04.375Z,17369.00,17369.00,17369.25,4
2026-02-27T15:17:04.500Z,17369.00,17369.00,17369.25,1
2026-02-27T15:17:04.625Z,17369.00,17369.00,17369.25,4
2026-02-27T15:17:04.750Z,17369.25,17369.00,17369.25,6
2026-02-27T15:17:04.875Z,17369.50,17369.25,17369.50,4
2026-02-27T15:17:05.000Z,17369.25,17369.25,17369.50,1
2026-02-27T15:17:05.125Z,17369.75,17369.50,17369.75,3
2026-02-27T15:17:05.250Z,17369.75,17369.50,17369.75,5
2026-02-27T15:17:05.375Z,17369.75,17369.50,17369.75,2
2026-02-27T15:17:05.500Z,17369.50,17369.50,17369.75,1
2026-02-27T15:17:05.625Z,17369.50,17369.50,17369.75,1
2026-02-27T15:17:05.750Z,17369.50,17369.50,17369.75,4
2026-02-27T15:17:05.875Z,17369.50,17369.50,17369.75,3
2026-02-27T15:17:06.000Z,17369.50,17369.50,17369.75,3
2026-02-27T15:17:06.125Z,17369.50,17369.50,17369.75,3
2026-02-27T15:17:06.250Z,17369.75,17369.75,17370.00,4
2026-02-27T15:17:06.375Z,17370.00,17369.75,17370.00,5
2026-02-27T15:17:06.500Z,17369.50,17369.50,17369.75,1
2026-02-27T15:17:06.625Z,17369.75,17369.75,17370.00,5
2026-02-27T15:17:06.750Z,17369.75,17369.50,17369.75,6
2026-02-27T15:17:06.875Z,17370.00,17369.75,17370.00,1
2026-02-27T15:17:07.000Z,17370.00,17369.75,17370.00,1
2026-02-27T15:17:07.125Z,17369.75,17369.75,17370.00,1
2026-02-27T15:17:07.250Z,17370.00,17369.75,17370.00,4
2026-02-27T15:17:07.375Z,17370.00,17369.75,17370.00,3
2026-02-27T15:17:07.500Z,17369.75,17369.75,17370.00,4
2026-02-27T15:17:07.625Z,17370.00,17369.75,17370.00,6
2026-02-27T15:17:07.750Z,17369.75,17369.75,17370.00,2
2026-02-27T15:17:07.875Z,17369.75,17369.75,17370.00,3
2026-02-27T15:17:08.000Z,17369.75,17369.75,17370.00,5
2026-02-27T15:17:08.125Z,17369.75,17369.75,17370.00,6
2026-02-27T15:17:08.250Z,17369.75,17369.75,17370.00,3
2026-02-27T15:17:08.375Z,17370.00,17370.00,17370.25,6
2026-02-27T15:17:08.500Z,17370.25,17370.00,17370.25,1
2026-02-27T15:17:08.625Z,17370.00,17370.00,17370.25,6
2026-02-27T15:17:08.750Z,17370.00,17370.00,17370.25,4
2026-02-27T15:17:08.875Z,17370.25,17370.00,17370.25,5
2026-02-27T15:17:09.000Z,17370.00,17370.00,17370.25,5
2026-02-27T15:17:09.125Z,17370.00,17370.00,17370.25,4
2026-02-27T15:17:09.250Z,17370.00,17370.00,17370.25,5
2026-02-27T15:17:09.375Z,17370.25,17370.00,17370.25,2
2026-02-27T15:17:09.500Z,17370.00,17370.00,17370.25,2
2026-02-27T15:17:09.625Z,17370.00,17370.00,17370.25,5
2026-02-27T15:17:09.750Z,17370.25,17370.00,17370.25,5
2026-02-27T15:17:09.875Z,17370.00,17370.00,17370.25,6
2026-02-27T15:17:10.000Z,17370.00,17370.00,17370.25,5
2026-02-27T15:17:10.125Z,17370.00,17370.00,17370.25,2
2026-02-27T15:17:10.250Z,17370.00,17370.00,17370.25,4
2026-02-27T15:17:10.375Z,17370.25,17370.00,17370.25,5
2026-02-27T15:17:10.500Z,17370.25,17370.00,17370.25,3
2026-02-27T15:17:10.625Z,17370.00,17370.00,17370.25,4
2026-02-27T15:17:10.750Z,17370.00,17369.75,17370.00,5
2026-02-27T15:17:10.875Z,17370.00,17370.00,17370.25,2
2026-02-27T15:17:11.000Z,17370.25,17370.00,17370.25,3
2026-02-27T15:17:11.125Z,17370.00,17370.00,17370.25,5
2026-02-27T15:17:11.250Z,17370.00,17369.75,17370.00,4
2026-02-27T15:17:11.375Z,17369.75,17369.75,17370.00,6
2026-02-27T15:17:11.500Z,17369.50,17369.50,17369.75,3
2026-02-27T15:17:11.625Z,17369.75,17369.50,17369.75,6
2026-02-27T15:17:11.750Z,17369.50,17369.50,17369.75,6
2026-02-27T15:17:11.875Z,17369.75,17369.50,17369.75,6
2026-02-27T15:17:12.000Z,17369.25,17369.25,17369.50,1
2026-02-27T15:17:12.125Z,17369.50,17369.25,17369.50,1
2026-02-27T15:17:12.250Z,17369.50,17369.25,17369.50,3
2026-02-27T15:17:12.375Z,17369.25,17369.25,17369.50,4
2026-02-27T15:17:12.500Z,17369.50,17369.25,17369.50,6
2026-02-27T15:17:12.625Z,17369.50,17369.25,17369.50,2
2026-02-27T15:17:12.750Z,17369.50,17369.25,17369.50,3
2026-02-27T15:17:12.875Z,17369.50,17369.25,17369.50,3
2026-02-27T15:17:13.000Z,17369.50,17369.25,17369.50,6
2026-02-27T15:17:13.125Z,17369.25,17369.25,17369.50,2
2026-02-27T15:17:13.250Z,17369.25,17369.25,17369.50,1
2026-02-27T15:17:13.375Z,17369.25,17369.25,17369.50,6
2026-02-27T15:17:13.500Z,17369.50,17369.25,17369.50,2
2026-02-27T15:17:13.625Z,17369.25,17369.25,17369.50,1
2026-02-27T15:17:13.750Z,17369.25,17369.25,17369.50,2
2026-02-27T15:17:13.875Z,17369.25,17369.25,17369.50,4
2026-02-27T15:17:14.000Z,17369.25,17369.25,17369.50,2
2026-02-27T15:17:14.125Z,17369.25,17369.25,17369.50,3
2026-02-27T15:17:14.250Z,17369.25,17369.25,17369.50,4
2026-02-27T15:17:14.375Z,17369.50,17369.25,17369.50,2
2026-02-27T15:17:14.500Z,17369.25,17369.25,17369.50,2
2026-02-27T15:17:14.625Z,17369.25,17369.00,17369.25,1
2026-02-27T15:17:14.750Z,17369.00,17369.00,17369.25,2
2026-02-27T15:17:14.875Z,17369.25,17369.00,17369.25,4
2026-02-27T15:17:15.000Z,17369.00,17369.00,17369.25,4
2026-02-27T15:17:15.125Z,17369.00,17369.00,17369.25,2
2026-02-27T15:17:15.250Z,17369.25,17369.00,17369.25,2
2026-02-27T15:17:15.375Z,17369.00,17369.00,17369.25,6
2026-02-27T15:17:15.500Z,17369.25,17369.00,17369.25,4
2026-02-27T15:17:15.625Z,17368.75,17368.75,17369.00,2
2026-02-27T15:17:15.750Z,17369.00,17368.75,17369.00,5
2026-02-27T15:17:15.875Z,17368.75,17368.75,17369.00,5
2026-02-27T15:17:16.000Z,17369.00,17368.75,17369.00,6
2026-02-27T15:17:16.125Z,17368.75,17368.75,17369.00,2
2026-02-27T15:17:16.250Z,17368.75,17368.75,17369.00,3
2026-02-27T15:17:16.375Z,17368.75,17368.75,17369.00,5
2026-02-27T15:17:16.500Z,17368.75,17368.75,17369.00,1
2026-02-27T15:17:16.625Z,17368.75,17368.75,17369.00,2
2026-02-27T15:17:16.750Z,17368.75,17368.75,17369.00,2
2026-02-27T15:17:16.875Z,17369.00,17368.75,17369.00,3
2026-02-27T15:17:17.000Z,17368.75,17368.75,17369.00,2
2026-02-27T15:17:17.125Z,17368.75,17368.75,17369.00,6
2026-02-27T15:17:17.250Z,17369.00,17368.75,17369.00,6
2026-02-27T15:17:17.375Z,17369.00,17369.00,17369.25,6
2026-02-27T15:17:17.500Z,17369.00,17369.00,17369.25,5
2026-02-27T15:17:17.625Z,17369.00,17369.00,17369.25,6
2026-02-27T15:17:17.750Z,17369.25,17369.00,17369.25,1
2026-02-27T15:17:17.875Z,17369.00,17369.00,17369.25,2
2026-02-27T15:17:18.000Z,17369.25,17369.00,17369.25,5
2026-02-27T15:17:18.125Z,17369.25,17369.00,17369.25,6
2026-02-27T15:17:18.250Z,17369.00,17369.00,17369.25,6
2026-02-27T15:17:18.375Z,17369.00,17369.00,17369.25,1
2026-02-27T15:17:18.500Z,17369.00,17369.00,17369.25,1
2026-02-27T15:17:18.625Z,17369.00,17369.00,17369.25,3
2026-02-27T15:17:18.750Z,17369.25,17369.00,17369.25,3
2026-02-27T15:17:18.875Z,17369.25,17369.00,17369.25,1
2026-02-27T15:17:19.000Z,17369.00,17369.00,17369.25,1
2026-02-27T15:17:19.125Z,17369.25,17369.00,17369.25,3
2026-02-27T15:17:19.250Z,17369.25,17369.00,17369.25,4
2026-02-27T15:17:19.375Z,17369.00,17369.00,17369.25,3
2026-02-27T15:17:19.500Z,17369.50,17369.25,17369.50,3
2026-02-27T15:17:19.625Z,17369.50,17369.25,17369.50,3
2026-02-27T15:17:19.750Z,17369.75,17369.50,17369.75,2
2026-02-27T15:17:19.875Z,17369.75,17369.50,17369.75,6
2026-02-27T15:17:20.000Z,17369.75,17369.50,17369.75,3
2026-02-27T15:17:20.125Z,17369.50,17369.50,17369.75,5
2026-02-27T15:17:20.250Z,17369.25,17369.25,17369.50,3
2026-02-27T15:17:20.375Z,17370.25,17370.25,17370.50,2
2026-02-27T15:17:20.500Z,17370.25,17370.25,17370.50,2
2026-02-27T15:17:20.625Z,17370.25,17370.25,17370.50,4
2026-02-27T15:17:20.750Z,17370.50,17370.25,17370.50,1
2026-02-27T15:17:20.875Z,17370.50,17370.25,17370.50,2
2026-02-27T15:17:21.000Z,17370.50,17370.25,17370.50,3
2026-02-27T15:17:21.125Z,17370.50,17370.25,17370.50,2
2026-02-27T15:17:21.250Z,17370.75,17370.50,17370.75,2
2026-02-27T15:17:21.375Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:21.500Z,17370.75,17370.75,17371.00,6
2026-02-27T15:17:21.625Z,17371.00,17370.75,17371.00,1
2026-02-27T15:17:21.750Z,17371.00,17371.00,17371.25,2
2026-02-27T15:17:21.875Z,17371.00,17371.00,17371.25,1
2026-02-27T15:17:22.000Z,17371.25,17371.00,17371.25,2
2026-02-27T15:17:22.125Z,17371.25,17371.00,17371.25,6
2026-02-27T15:17:22.250Z,17371.00,17371.00,17371.25,5
2026-02-27T15:17:22.375Z,17371.50,17371.25,17371.50,3
2026-02-27T15:17:22.500Z,17371.25,17371.25,17371.50,1
2026-02-27T15:17:22.625Z,17371.25,17371.25,17371.50,1
2026-02-27T15:17:22.750Z,17371.50,17371.50,17371.75,2
2026-02-27T15:17:22.875Z,17371.75,17371.50,17371.75,5
2026-02-27T15:17:23.000Z,17371.25,17371.25,17371.50,4
2026-02-27T15:17:23.125Z,17371.25,17371.25,17371.50,6
2026-02-27T15:17:23.250Z,17371.50,17371.25,17371.50,4
2026-02-27T15:17:23.375Z,17371.50,17371.25,17371.50,1
2026-02-27T15:17:23.500Z,17371.50,17371.25,17371.50,5
2026-02-27T15:17:23.625Z,17371.50,17371.25,17371.50,3
2026-02-27T15:17:23.750Z,17371.25,17371.25,17371.50,5
2026-02-27T15:17:23.875Z,17371.50,17371.25,17371.50,3
2026-02-27T15:17:24.000Z,17371.50,17371.25,17371.50,6
2026-02-27T15:17:24.125Z,17371.50,17371.50,17371.75,1
2026-02-27T15:17:24.250Z,17371.50,17371.50,17371.75,3
2026-02-27T15:17:24.375Z,17371.50,17371.50,17371.75,5
2026-02-27T15:17:24.500Z,17371.50,17371.50,17371.75,3
2026-02-27T15:17:24.625Z,17372.00,17371.75,17372.00,3
2026-02-27T15:17:24.750Z,17371.75,17371.75,17372.00,6
2026-02-27T15:17:24.875Z,17371.75,17371.75,17372.00,1
2026-02-27T15:17:25.000Z,17372.00,17372.00,17372.25,3
2026-02-27T15:17:25.125Z,17372.25,17372.00,17372.25,5
2026-02-27T15:17:25.250Z,17372.00,17372.00,17372.25,6
2026-02-27T15:17:25.375Z,17372.00,17372.00,17372.25,4
2026-02-27T15:17:25.500Z,17372.00,17372.00,17372.25,5
2026-02-27T15:17:25.625Z,17372.25,17372.00,17372.25,6
2026-02-27T15:17:25.750Z,17372.00,17372.00,17372.25,5
2026-02-27T15:17:25.875Z,17372.00,17372.00,17372.25,2
2026-02-27T15:17:26.000Z,17372.25,17372.00,17372.25,4
2026-02-27T15:17:26.125Z,17372.25,17372.00,17372.25,4
2026-02-27T15:17:26.250Z,17372.25,17372.00,17372.25,3
2026-02-27T15:17:26.375Z,17372.00,17372.00,17372.25,4
2026-02-27T15:17:26.500Z,17372.25,17372.00,17372.25,2
2026-02-27T15:17:26.625Z,17372.25,17372.00,17372.25,2
2026-02-27T15:17:26.750Z,17372.00,17372.00,17372.25,4
2026-02-27T15:17:26.875Z,17372.25,17372.00,17372.25,5
2026-02-27T15:17:27.000Z,17372.00,17372.00,17372.25,4
2026-02-27T15:17:27.125Z,17371.75,17371.75,17372.00,4
2026-02-27T15:17:27.250Z,17372.25,17372.00,17372.25,4
2026-02-27T15:17:27.375Z,17371.75,17371.75,17372.00,6
2026-02-27T15:17:27.500Z,17371.75,17371.75,17372.00,1
2026-02-27T15:17:27.625Z,17372.00,17371.75,17372.00,6
2026-02-27T15:17:27.750Z,17372.00,17371.75,17372.00,4
2026-02-27T15:17:27.875Z,17371.75,17371.75,17372.00,6
2026-02-27T15:17:28.000Z,17372.00,17371.75,17372.00,5
2026-02-27T15:17:28.125Z,17371.75,17371.75,17372.00,4
2026-02-27T15:17:28.250Z,17371.50,17371.50,17371.75,5
2026-02-27T15:17:28.375Z,17371.50,17371.50,17371.75,3
2026-02-27T15:17:28.500Z,17371.50,17371.50,17371.75,4
2026-02-27T15:17:28.625Z,17371.50,17371.50,17371.75,1
2026-02-27T15:17:28.750Z,17371.50,17371.50,17371.75,6
2026-02-27T15:17:28.875Z,17371.75,17371.50,17371.75,1
2026-02-27T15:17:29.000Z,17371.50,17371.25,17371.50,4
2026-02-27T15:17:29.125Z,17371.50,17371.25,17371.50,6
2026-02-27T15:17:29.250Z,17371.50,17371.25,17371.50,1
2026-02-27T15:17:29.375Z,17371.75,17371.50,17371.75,1
2026-02-27T15:17:29.500Z,17371.50,17371.25,17371.50,4
2026-02-27T15:17:29.625Z,17371.50,17371.25,17371.50,6
2026-02-27T15:17:29.750Z,17371.75,17371.50,17371.75,1
2026-02-27T15:17:29.875Z,17371.75,17371.50,17371.75,1
2026-02-27T15:17:30.000Z,17371.50,17371.50,17371.75,5
2026-02-27T15:17:30.125Z,17371.50,17371.50,17371.75,4
2026-02-27T15:17:30.250Z,17371.75,17371.50,17371.75,6
2026-02-27T15:17:30.375Z,17371.50,17371.50,17371.75,1
2026-02-27T15:17:30.500Z,17371.50,17371.50,17371.75,2
2026-02-27T15:17:30.625Z,17371.50,17371.50,17371.75,5
2026-02-27T15:17:30.750Z,17371.75,17371.50,17371.75,5
2026-02-27T15:17:30.875Z,17371.50,17371.50,17371.75,3
2026-02-27T15:17:31.000Z,17371.75,17371.50,17371.75,6
2026-02-27T15:17:31.125Z,17371.50,17371.50,17371.75,2
2026-02-27T15:17:31.250Z,17371.75,17371.50,17371.75,3
2026-02-27T15:17:31.375Z,17371.75,17371.75,17372.00,6
2026-02-27T15:17:31.500Z,17371.75,17371.75,17372.00,6
2026-02-27T15:17:31.625Z,17371.75,17371.75,17372.00,4
2026-02-27T15:17:31.750Z,17372.00,17371.75,17372.00,2
2026-02-27T15:17:31.875Z,17371.75,17371.50,17371.75,6
2026-02-27T15:17:32.000Z,17371.50,17371.50,17371.75,5
2026-02-27T15:17:32.125Z,17371.50,17371.50,17371.75,6
2026-02-27T15:17:32.250Z,17371.75,17371.50,17371.75,4
2026-02-27T15:17:32.375Z,17371.75,17371.50,17371.75,1
2026-02-27T15:17:32.500Z,17371.50,17371.50,17371.75,1
2026-02-27T15:17:32.625Z,17371.50,17371.25,17371.50,5
2026-02-27T15:17:32.750Z,17371.75,17371.50,17371.75,4
2026-02-27T15:17:32.875Z,17371.75,17371.50,17371.75,2
2026-02-27T15:17:33.000Z,17371.50,17371.50,17371.75,4
2026-02-27T15:17:33.125Z,17371.25,17371.25,17371.50,3
2026-02-27T15:17:33.250Z,17371.25,17371.25,17371.50,6
2026-02-27T15:17:33.375Z,17371.00,17371.00,17371.25,3
2026-02-27T15:17:33.500Z,17371.00,17371.00,17371.25,2
2026-02-27T15:17:33.625Z,17371.00,17371.00,17371.25,3
2026-02-27T15:17:33.750Z,17371.25,17371.00,17371.25,5
2026-02-27T15:17:33.875Z,17371.00,17370.75,17371.00,6
2026-02-27T15:17:34.000Z,17371.00,17370.75,17371.00,2
2026-02-27T15:17:34.125Z,17370.75,17370.50,17370.75,3
2026-02-27T15:17:34.250Z,17370.75,17370.50,17370.75,4
2026-02-27T15:17:34.375Z,17370.50,17370.50,17370.75,4
2026-02-27T15:17:34.500Z,17370.50,17370.50,17370.75,6
2026-02-27T15:17:34.625Z,17370.50,17370.50,17370.75,2
2026-02-27T15:17:34.750Z,17370.50,17370.50,17370.75,3
2026-02-27T15:17:34.875Z,17370.75,17370.50,17370.75,2
2026-02-27T15:17:35.000Z,17371.00,17370.75,17371.00,4
2026-02-27T15:17:35.125Z,17371.00,17370.75,17371.00,5
2026-02-27T15:17:35.250Z,17371.25,17371.00,17371.25,6
2026-02-27T15:17:35.375Z,17371.25,17371.00,17371.25,5
2026-02-27T15:17:35.500Z,17371.50,17371.25,17371.50,5
2026-02-27T15:17:35.625Z,17371.25,17371.25,17371.50,5
2026-02-27T15:17:35.750Z,17371.25,17371.25,17371.50,6
2026-02-27T15:17:35.875Z,17371.25,17371.25,17371.50,2
2026-02-27T15:17:36.000Z,17371.50,17371.25,17371.50,3
2026-02-27T15:17:36.125Z,17371.50,17371.25,17371.50,2
2026-02-27T15:17:36.250Z,17371.50,17371.25,17371.50,2
2026-02-27T15:17:36.375Z,17371.25,17371.25,17371.50,1
2026-02-27T15:17:36.500Z,17371.00,17371.00,17371.25,1
2026-02-27T15:17:36.625Z,17371.25,17371.00,17371.25,1
2026-02-27T15:17:36.750Z,17371.25,17371.00,17371.25,2
2026-02-27T15:17:36.875Z,17371.25,17371.00,17371.25,3
2026-02-27T15:17:37.000Z,17371.00,17371.00,17371.25,1
2026-02-27T15:17:37.125Z,17371.00,17371.00,17371.25,5
2026-02-27T15:17:37.250Z,17371.25,17371.00,17371.25,4
2026-02-27T15:17:37.375Z,17371.00,17371.00,17371.25,2
2026-02-27T15:17:37.500Z,17371.00,17371.00,17371.25,2
2026-02-27T15:17:37.625Z,17371.25,17371.00,17371.25,3
2026-02-27T15:17:37.750Z,17371.00,17371.00,17371.25,6
2026-02-27T15:17:37.875Z,17371.00,17371.00,17371.25,6
2026-02-27T15:17:38.000Z,17370.75,17370.75,17371.00,5
2026-02-27T15:17:38.125Z,17370.75,17370.75,17371.00,2
2026-02-27T15:17:38.250Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:38.375Z,17371.00,17370.75,17371.00,3
2026-02-27T15:17:38.500Z,17371.00,17370.75,17371.00,6
2026-02-27T15:17:38.625Z,17370.50,17370.50,17370.75,6
2026-02-27T15:17:38.750Z,17370.75,17370.75,17371.00,2
2026-02-27T15:17:38.875Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:39.000Z,17371.00,17370.75,17371.00,6
2026-02-27T15:17:39.125Z,17371.00,17370.75,17371.00,2
2026-02-27T15:17:39.250Z,17370.75,17370.75,17371.00,5
2026-02-27T15:17:39.375Z,17370.75,17370.75,17371.00,2
2026-02-27T15:17:39.500Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:39.625Z,17370.75,17370.75,17371.00,3
2026-02-27T15:17:39.750Z,17371.00,17370.75,17371.00,5
2026-02-27T15:17:39.875Z,17370.75,17370.75,17371.00,6
2026-02-27T15:17:40.000Z,17370.75,17370.50,17370.75,1
2026-02-27T15:17:40.125Z,17370.75,17370.75,17371.00,3
2026-02-27T15:17:40.250Z,17371.00,17370.75,17371.00,5
2026-02-27T15:17:40.375Z,17370.75,17370.50,17370.75,2
2026-02-27T15:17:40.500Z,17371.00,17370.75,17371.00,1
2026-02-27T15:17:40.625Z,17370.75,17370.75,17371.00,4
2026-02-27T15:17:40.750Z,17371.00,17370.75,17371.00,1
2026-02-27T15:17:40.875Z,17371.00,17370.75,17371.00,3
2026-02-27T15:17:41.000Z,17371.25,17371.00,17371.25,5
2026-02-27T15:17:41.125Z,17370.75,17370.75,17371.00,5
2026-02-27T15:17:41.250Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:41.375Z,17370.75,17370.75,17371.00,2
2026-02-27T15:17:41.500Z,17371.00,17370.75,17371.00,4
2026-02-27T15:17:41.625Z,17371.00,17370.75,17371.00,2
2026-02-27T15:17:41.750Z,17371.00,17370.75,17371.00,3
2026-02-27T15:17:41.875Z,17371.00,17370.75,17371.00,6
2026-02-27T15:17:42.000Z,17371.00,17370.75,17371.00,5
2026-02-27T15:17:42.125Z,17370.75,17370.75,17371.00,3
2026-02-27T15:17:42.250Z,17370.75,17370.75,17371.00,2
2026-02-27T15:17:42.375Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:42.500Z,17370.75,17370.50,17370.75,2
2026-02-27T15:17:42.625Z,17370.75,17370.50,17370.75,2
2026-02-27T15:17:42.750Z,17370.50,17370.50,17370.75,1
2026-02-27T15:17:42.875Z,17370.75,17370.50,17370.75,1
2026-02-27T15:17:43.000Z,17370.50,17370.50,17370.75,4
2026-02-27T15:17:43.125Z,17370.50,17370.50,17370.75,2
2026-02-27T15:17:43.250Z,17370.50,17370.50,17370.75,3
2026-02-27T15:17:43.375Z,17371.00,17370.75,17371.00,6
2026-02-27T15:17:43.500Z,17371.00,17370.75,17371.00,2
2026-02-27T15:17:43.625Z,17370.75,17370.75,17371.00,3
2026-02-27T15:17:43.750Z,17371.00,17370.75,17371.00,3
2026-02-27T15:17:43.875Z,17371.00,17370.75,17371.00,1
2026-02-27T15:17:44.000Z,17371.25,17371.00,17371.25,4
2026-02-27T15:17:44.125Z,17371.00,17371.00,17371.25,3
2026-02-27T15:17:44.250Z,17371.00,17371.00,17371.25,5
2026-02-27T15:17:44.375Z,17371.00,17371.00,17371.25,2
2026-02-27T15:17:44.500Z,17371.25,17371.00,17371.25,3
2026-02-27T15:17:44.625Z,17371.25,17371.00,17371.25,1
2026-02-27T15:17:44.750Z,17371.25,17371.00,17371.25,2
2026-02-27T15:17:44.875Z,17371.25,17371.00,17371.25,1
2026-02-27T15:17:45.000Z,17370.75,17370.75,17371.00,4
2026-02-27T15:17:45.125Z,17371.00,17370.75,17371.00,4
2026-02-27T15:17:45.250Z,17371.00,17371.00,17371.25,6
2026-02-27T15:17:45.375Z,17371.25,17371.00,17371.25,3
2026-02-27T15:17:45.500Z,17370.75,17370.75,17371.00,5
2026-02-27T15:17:45.625Z,17371.00,17370.75,17371.00,1
2026-02-27T15:17:45.750Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:45.875Z,17371.25,17371.00,17371.25,3
2026-02-27T15:17:46.000Z,17371.00,17370.75,17371.00,3
2026-02-27T15:17:46.125Z,17371.00,17370.75,17371.00,1
2026-02-27T15:17:46.250Z,17370.75,17370.75,17371.00,1
2026-02-27T15:17:46.375Z,17370.75,17370.50,17370.75,5
2026-02-27T15:17:46.500Z,17370.50,17370.50,17370.75,1
2026-02-27T15:17:46.625Z,17370.50,17370.50,17370.75,6
2026-02-27T15:17:46.750Z,17370.50,17370.25,17370.50,1
2026-02-27T15:17:46.875Z,17370.50,17370.25,17370.50,1
2026-02-27T15:17:47.000Z,17370.25,17370.25,17370.50,4
2026-02-27T15:17:47.125Z,17370.25,17370.25,17370.50,2
2026-02-27T15:17:47.250Z,17370.50,17370.25,17370.50,2
2026-02-27T15:17:47.375Z,17370.25,17370.25,17370.50,3
2026-02-27T15:17:47.500Z,17370.50,17370.25,17370.50,2
2026-02-27T15:17:47.625Z,17370.25,17370.25,17370.50,6
2026-02-27T15:17:47.750Z,17370.50,17370.25,17370.50,3
2026-02-27T15:17:47.875Z,17370.25,17370.25,17370.50,4
2026-02-27T15:17:48.000Z,17370.50,17370.25,17370.50,6
2026-02-27T15:17:48.125Z,17370.25,17370.25,17370.50,1
2026-02-27T15:17:48.250Z,17370.50,17370.25,17370.50,4
2026-02-27T15:17:48.375Z,17370.25,17370.25,17370.50,3
2026-02-27T15:17:48.500Z,17370.25,17370.25,17370.50,1
2026-02-27T15:17:48.625Z,17370.25,17370.25,17370.50,3
2026-02-27T15:17:48.750Z,17370.25,17370.25,17370.50,4
2026-02-27T15:17:48.875Z,17370.25,17370.25,17370.50,1
2026-02-27T15:17:49.000Z,17370.25,17370.25,17370.50,4
2026-02-27T15:17:49.125Z,17370.25,17370.25,17370.50,6
2026-02-27T15:17:49.250Z,17370.50,17370.25,17370.50,2
2026-02-27T15:17:49.375Z,17370.25,17370.00,17370.25,5
2026-02-27T15:17:49.500Z,17370.00,17370.00,17370.25,5
2026-02-27T15:17:49.625Z,17370.00,17370.00,17370.25,4
2026-02-27T15:17:49.750Z,17370.00,17370.00,17370.25,3
2026-02-27T15:17:49.875Z,17370.25,17370.00,17370.25,6
2026-02-27T15:17:50.000Z,17370.25,17370.00,17370.25,1
2026-02-27T15:17:50.125Z,17370.00,17370.00,17370.25,3
2026-02-27T15:17:50.250Z,17370.25,17370.25,17370.50,2
2026-02-27T15:17:50.375Z,17370.50,17370.25,17370.50,4
2026-02-27T15:17:50.500Z,17370.25,17370.25,17370.50,5
2026-02-27T15:17:50.625Z,17370.50,17370.25,17370.50,3
2026-02-27T15:17:50.750Z,17370.25,17370.25,17370.50,4
2026-02-27T15:17:50.875Z,17370.50,17370.25,17370.50,4
2026-02-27T15:17:51.000Z,17370.25,17370.25,17370.50,3
2026-02-27T15:17:51.125Z,17370.75,17370.50,17370.75,4
2026-02-27T15:17:51.250Z,17370.75,17370.50,17370.75,4
2026-02-27T15:17:51.375Z,17370.50,17370.50,17370.75,1
2026-02-27T15:17:51.500Z,17370.50,17370.50,17370.75,6
